I/MNNJNI: C,32,18.944000,16.128000,15.872000,16.128000,16.128000,16.384000,15.872000,15.872000,15.872000,16.128000,16.128000,16.384000,15.872000,15.872000,15.872000,16.128000,16.128000,16.128000,16.128000,15.872000,15.872000,15.104000,16.128000,15.872000,16.384000,15.872000,15.872000,15.872000,15.872000,15.872000,16.128000,15.872000,15.872000,15.872000,15.872000,15.872000,16.384000,15.872000,15.872000,15.872000,15.872000,15.872000,15.872000,15.872000,16.128000,15.872000,15.872000,15.872000,16.128000,16.128000,15.872000,15.872000,16.128000,16.128000,15.872000,15.104000,16.128000,15.872000,15.872000,16.128000,16.128000,15.872000,15.872000,16.128000,16.128000,16.128000,16.384000,15.872000,15.872000,15.872000,15.104000,16.128000,15.872000,15.872000,15.872000,16.128000,15.872000,15.872000,16.128000,16.128000,15.872000,15.872000,15.872000,16.128000,16.128000,15.872000,15.872000,15.104000,15.872000,15.872000,16.128000,16.128000,15.872000,15.872000,16.128000,16.128000,15.872000,16.128000,14.848000,16.128000,
    Q,32,243.968000,196.096000,200.960000,209.920000,219.904000,229.632000,240.128000,251.136000,445.184000,94.976000,100.864000,109.824000,121.344000,123.136000,133.120000,141.824000,240.896000,87.808000,93.952000,101.888000,112.128000,121.088000,129.792000,140.032000,232.960000,96.256000,102.144000,111.872000,122.112000,128.000000,136.960000,146.944000,232.960000,87.040000,93.952000,102.912000,113.920000,123.136000,134.144000,143.872000,323.072000,154.880000,118.016000,111.104000,120.832000,124.928000,136.192000,145.152000,236.032000,90.880000,99.328000,109.056000,118.016000,129.024000,139.008000,150.016000,214.016000,220.160000,165.888000,164.864000,165.120000,147.200000,153.088000,161.792000,168.960000,164.864000,173.568000,183.040000,184.064000,160.000000,168.960000,178.944000,196.096000,198.912000,209.152000,220.928000,231.168000,239.872000,244.736000,256.000000,273.152000,280.320000,288.000000,296.960000,307.968000,316.928000,328.192000,332.032000,349.952000,358.144000,368.896000,379.904000,391.168000,401
    S,32,93.952000,113.920000,131.072000,146.944000,163.840000,180.736000,197.120000,214.016000,7.168000,24.064000,40.960000,57.856000,75.264000,91.136000,108.032000,123.904000,7.168000,24.064000,40.960000,57.088000,74.240000,91.136000,107.008000,123.136000,11.008000,27.392000,44.288000,62.208000,79.360000,95.232000,112.128000,128.256000,8.960000,26.112000,43.008000,59.904000,76.800000,93.184000,110.080000,125.952000,9.216000,26.112000,43.264000,60.160000,77.056000,93.184000,110.336000,126.208000,9.984000,26.112000,43.264000,60.160000,76.032000,93.184000,109.312000,126.208000,8.960000,26.112000,43.008000,59.904000,76.032000,93.184000,110.080000,125.952000,11.008000,27.904000,44.800000,61.184000,78.080000,94.976000,110.848000,126.976000,19.200000,36.096000,53.248000,70.144000,86.272000,103.168000,119.040000,136.192000,18.944000,36.096000,52.992000,68.864000,85.760000,101.888000,119.040000,134.912000,17.152000,34.048000,50.944000,68.096000,84.224000,101.120000,116.992000,133.888000,9.984000,26.880000,43.008000,58.
    avg_time: 15.974400
I/MNNJNI: C,33,19.968000,16.128000,15.104000,14.848000,15.104000,16.128000,14.848000,16.128000,20.224000,16.128000,15.872000,15.872000,15.104000,15.872000,14.848000,15.104000,16.384000,16.128000,15.872000,15.872000,14.848000,15.104000,15.104000,15.872000,15.872000,15.104000,15.872000,14.848000,15.872000,15.104000,15.872000,15.872000,15.872000,16.128000,14.848000,15.872000,15.104000,16.128000,14.848000,15.104000,16.384000,16.128000,15.872000,15.104000,15.104000,15.104000,14.848000,15.104000,15.872000,15.104000,16.128000,15.872000,15.872000,15.104000,14.848000,15.104000,18.944000,16.128000,15.104000,14.848000,16.128000,16.128000,15.872000,14.848000,15.872000,15.872000,15.872000,16.128000,15.104000,15.872000,15.872000,15.872000,15.872000,16.128000,16.384000,14.848000,16.128000,15.104000,14.848000,15.104000,16.128000,15.872000,15.872000,16.128000,15.104000,14.592000,15.104000,16.128000,15.872000,15.872000,15.872000,15.104000,15.104000,15.104000,16.128000,14.848000,15.872000,15.104000,14.848000,14.848000,
    Q,33,228.864000,201.728000,209.664000,183.040000,194.048000,204.032000,214.272000,223.744000,1164.800000,288.000000,268.032000,265.216000,262.912000,261.120000,253.952000,251.904000,357.888000,91.136000,93.952000,103.168000,113.152000,122.880000,132.864000,143.104000,245.248000,89.856000,94.976000,104.960000,115.200000,124.928000,130.048000,140.032000,231.936000,83.968000,90.112000,100.352000,109.056000,118.784000,130.048000,140.032000,906.752000,90.112000,93.952000,103.936000,113.920000,125.184000,130.304000,139.008000,228.864000,92.928000,97.024000,106.240000,116.224000,126.720000,135.936000,141.824000,584.960000,440.064000,440.832000,449.024000,457.984000,188.928000,193.280000,203.008000,628.224000,92.160000,92.928000,101.120000,109.824000,120.064000,131.072000,143.104000,345.088000,86.016000,90.624000,100.096000,108.800000,116.992000,127.232000,137.728000,349.952000,205.056000,194.048000,204.032000,214.784000,125.184000,126.976000,136.960000,359.168000,234.240000,242.176000,242.944000,252.928000,130.8160
    S,33,74.752000,94.720000,111.616000,128.000000,144.896000,160.768000,176.896000,192.768000,76.032000,97.024000,113.152000,130.304000,146.176000,162.304000,179.200000,195.072000,6.912000,25.088000,41.216000,58.112000,75.264000,91.136000,107.008000,123.136000,8.192000,24.064000,40.192000,57.088000,73.216000,90.112000,106.240000,122.112000,6.912000,23.808000,39.936000,57.088000,72.960000,88.832000,105.984000,121.856000,6.912000,24.064000,40.192000,57.088000,72.960000,90.112000,105.216000,121.088000,6.912000,23.808000,39.936000,56.064000,72.960000,89.856000,104.960000,120.832000,67.840000,87.808000,104.704000,120.832000,136.704000,153.856000,169.984000,186.880000,6.912000,23.808000,39.680000,56.832000,73.728000,89.856000,106.752000,123.904000,6.912000,22.784000,39.680000,56.064000,71.936000,88.832000,104.960000,121.856000,6.144000,22.272000,39.168000,55.040000,71.936000,88.320000,104.192000,120.064000,6.144000,23.296000,40.192000,56.064000,71.936000,88.064000,103.936000,121.088000,5.888000,22.784000,38.912000,55
    avg_time: 15.667200
I/MNNJNI: C,34,17.920000,15.104000,16.128000,15.872000,15.104000,15.104000,14.848000,15.104000,15.872000,15.872000,14.848000,15.104000,15.104000,15.104000,14.848000,15.104000,15.104000,16.128000,15.104000,15.104000,15.104000,14.848000,15.104000,15.104000,16.128000,16.128000,15.872000,15.872000,15.104000,14.848000,14.848000,14.848000,15.872000,15.872000,15.104000,14.848000,14.848000,15.104000,15.104000,14.848000,15.872000,16.128000,16.128000,15.104000,15.872000,15.104000,14.848000,15.104000,16.384000,16.128000,14.848000,15.104000,16.128000,14.848000,15.104000,14.848000,16.128000,16.128000,15.872000,14.592000,15.104000,15.104000,14.848000,15.104000,15.872000,16.128000,16.128000,15.872000,15.872000,15.104000,14.848000,15.104000,16.128000,15.104000,15.104000,14.848000,15.104000,15.872000,15.104000,15.104000,15.872000,16.128000,15.872000,14.848000,15.104000,14.848000,14.848000,15.104000,15.872000,16.128000,15.872000,15.104000,16.128000,14.848000,15.104000,16.128000,16.128000,15.104000,14.848000,15.872000,
    Q,34,145.152000,139.776000,150.016000,158.976000,169.984000,179.968000,190.976000,200.960000,266.240000,81.920000,91.136000,100.096000,110.080000,116.992000,127.232000,136.960000,151.808000,153.856000,163.840000,174.080000,184.064000,194.048000,204.032000,215.040000,229.632000,236.032000,247.040000,258.048000,268.032000,274.944000,285.184000,294.144000,311.040000,314.112000,324.864000,335.104000,346.112000,355.840000,365.824000,376.064000,391.936000,396.800000,408.064000,418.816000,429.056000,438.784000,449.024000,459.008000,525.056000,531.968000,541.952000,551.936000,560.896000,572.160000,582.912000,593.152000,608.000000,616.960000,627.200000,638.208000,646.144000,656.128000,666.112000,675.840000,691.968000,689.920000,701.184000,711.168000,720.896000,731.904000,742.912000,751.872000,765.952000,773.120000,783.872000,793.856000,804.864000,813.056000,823.040000,833.792000,849.920000,855.808000,867.072000,877.824000,886.784000,897.024000,909.056000,919.040000,982.016000,988.928000,998.912000,1010.944000,1020.92
